division,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,odds_home,odds_draw,odds_away
1,2017-03-04,Milan,Chievo,3,1,1,1,1,2,1.63,4.18,06.04
1,2017-03-04,Roma,Napoli,1,2,3,0,1,3,02.09,3.82,3.57
1,2017-03-04,Sampdoria,Pescara,3,1,1,1,1,2,1.68,4.38,05.07
1,2017-03-05,Atalanta,Fiorentina,0,0,2,0,0,2,1.95,3.77,4.11
1,2017-03-05,Bologna,Lazio,0,2,3,0,1,3,4.97,3.63,1.84
1,2017-03-05,Cagliari,Inter,1,5,3,1,2,3,6.27,4.28,1.6
1,2017-03-05,Crotone,Sassuolo,0,0,2,0,0,2,3.48,3.43,2.27
1,2017-03-05,Empoli,Genoa,0,2,3,0,0,2,2.82,03.08,2.93
1,2017-03-05,Torino,Palermo,3,1,1,0,1,3,1.52,4.66,6.69
1,2017-03-05,Udinese,Juventus,1,1,2,1,0,1,8.69,4.29,1.49
1,2017-03-10,Juventus,Milan,2,1,1,1,1,2,1.45,4.73,8.42
1,2017-03-11,Genoa,Sampdoria,0,1,3,0,0,2,2.71,3.32,2.86
1,2017-03-12,Chievo,Empoli,4,0,1,2,0,1,02.08,3.27,4.29
1,2017-03-12,Fiorentina,Cagliari,1,0,1,0,0,2,1.43,05.02,8.13
1,2017-03-12,Inter,Atalanta,7,1,1,5,1,1,1.89,3.72,4.48
1,2017-03-12,Napoli,Crotone,3,0,1,1,0,1,1.14,9.55,23.45
1,2017-03-12,Palermo,Roma,0,3,3,0,1,3,8.71,4.99,1.42
1,2017-03-12,Pescara,Udinese,1,3,3,0,1,3,03.02,3.67,2.4
1,2017-03-12,Sassuolo,Bologna,0,1,3,0,0,2,1.96,3.51,4.43
1,2017-03-13,Lazio,Torino,3,1,1,0,0,2,1.57,4.52,6.15
1,2017-03-18,Milan,Genoa,1,0,1,1,0,1,1.7,04.01,5.48
1,2017-03-18,Torino,Inter,2,2,2,1,1,2,3.9,3.86,1.98
1,2017-03-19,Atalanta,Pescara,3,0,1,1,0,1,1.28,6.61,11.4
1,2017-03-19,Bologna,Chievo,4,1,1,0,1,3,2.36,3.15,3.59
1,2017-03-19,Cagliari,Lazio,0,0,2,0,0,2,6.27,4.41,1.58
1,2017-03-19,Crotone,Fiorentina,0,1,3,0,0,2,5.39,3.94,1.72
1,2017-03-19,Empoli,Napoli,2,3,3,0,3,3,13.13,5.78,1.3
1,2017-03-19,Roma,Sassuolo,3,1,1,2,1,1,1.29,6.5,11.15
1,2017-03-19,Sampdoria,Juventus,0,1,3,0,1,3,7.25,4.37,1.53
1,2017-03-19,Udinese,Palermo,4,1,1,1,1,2,1.64,3.96,6.32
1,2017-04-01,Roma,Empoli,2,0,1,1,0,1,1.19,08.04,19.15
1,2017-04-01,Sassuolo,Lazio,1,2,3,1,1,2,4.47,3.93,1.85
1,2017-04-02,Chievo,Crotone,1,2,3,0,0,2,1.87,3.53,4.94
1,2017-04-02,Fiorentina,Bologna,1,0,1,0,0,2,1.51,4.46,7.47
1,2017-04-02,Genoa,Atalanta,0,5,3,0,2,3,3.97,3.46,02.09
1,2017-04-02,Napoli,Juventus,1,1,2,0,1,3,2.49,3.32,3.15
1,2017-04-02,Palermo,Cagliari,1,3,3,1,0,1,2.33,3.48,3.29
1,2017-04-02,Pescara,Milan,1,1,2,1,1,2,6.18,4.7,1.55
1,2017-04-02,Torino,Udinese,2,2,2,0,0,2,1.91,3.7,4.41
1,2017-04-03,Inter,Sampdoria,1,2,3,1,0,1,1.35,5.78,9.59
1,2017-04-08,Atalanta,Sassuolo,1,1,2,0,1,3,1.49,4.73,7.32
1,2017-04-08,Empoli,Pescara,1,1,2,1,1,2,1.95,3.89,4
1,2017-04-08,Juventus,Chievo,2,0,1,1,0,1,1.27,6.11,14.55
1,2017-04-09,Bologna,Roma,0,3,3,0,2,3,8.14,05.04,1.43
1,2017-04-09,Cagliari,Torino,2,3,3,1,2,3,03.09,3.81,2.3
1,2017-04-09,Crotone,Inter,2,1,1,2,0,1,10.69,5.95,1.32
1,2017-04-09,Lazio,Napoli,0,3,3,0,1,3,2.74,3.71,2.6
1,2017-04-09,Milan,Palermo,4,0,1,3,0,1,1.29,6.23,12.17
1,2017-04-09,Sampdoria,Fiorentina,2,2,2,1,0,1,2.99,3.53,2.48
1,2017-04-09,Udinese,Genoa,3,0,1,2,0,1,1.83,3.84,4.66
1,2017-04-15,Cagliari,Chievo,4,0,1,3,0,1,2.28,3.47,3.41
1,2017-04-15,Fiorentina,Empoli,1,2,3,0,1,3,1.32,5.64,11.71
1,2017-04-15,Genoa,Lazio,2,2,2,1,1,2,5.5,04.06,1.69
1,2017-04-15,Inter,Milan,2,2,2,2,0,1,2.1,3.75,3.62
1,2017-04-15,Napoli,Udinese,3,0,1,0,0,2,1.25,6.82,14.13
1,2017-04-15,Palermo,Bologna,0,0,2,0,0,2,2.77,3.18,2.9
1,2017-04-15,Pescara,Juventus,0,2,3,0,2,3,10.93,6.21,1.3
1,2017-04-15,Roma,Atalanta,1,1,2,0,1,3,1.51,4.72,6.94
1,2017-04-15,Sassuolo,Sampdoria,2,1,1,0,1,3,2.27,3.69,3.24
1,2017-04-15,Torino,Crotone,1,1,2,0,0,2,1.57,4.5,6.24
1,2017-04-22,Atalanta,Bologna,3,2,1,2,1,1,1.39,5.16,9.44
1,2017-04-22,Fiorentina,Inter,5,4,1,1,2,3,2.77,3.55,2.65
1,2017-04-23,Chievo,Torino,1,3,3,0,0,2,3.17,3.68,2.31
1,2017-04-23,Juventus,Genoa,4,0,1,3,0,1,1.19,7.87,19.25
1,2017-04-23,Lazio,Palermo,6,2,1,5,0,1,1.17,8.51,19.6
1,2017-04-23,Milan,Empoli,1,2,3,0,1,3,1.35,5.67,9.5
1,2017-04-23,Sampdoria,Crotone,1,2,3,1,0,1,1.92,3.81,4.23
1,2017-04-23,Sassuolo,Napoli,2,2,2,0,0,2,8.84,5.17,1.4
1,2017-04-23,Udinese,Cagliari,2,1,1,0,0,2,1.85,3.9,4.5
1,2017-04-24,Pescara,Roma,1,4,3,0,2,3,12.87,6.78,1.24
1,2017-04-28,Atalanta,Juventus,2,2,2,1,0,1,3.93,3.37,2.13
1,2017-04-29,Torino,Sampdoria,1,1,2,0,1,3,1.68,4.24,5.27
1,2017-04-30,Bologna,Udinese,4,0,1,2,0,1,2.49,3.26,3.2
1,2017-04-30,Cagliari,Pescara,1,0,1,1,0,1,1.6,4.47,5.8
1,2017-04-30,Crotone,Milan,1,1,2,1,0,1,4.12,3.61,2
1,2017-04-30,Empoli,Sassuolo,1,3,3,1,2,3,2.15,3.49,3.74
1,2017-04-30,Genoa,Chievo,1,2,3,1,0,1,1.7,3.95,5.59
1,2017-04-30,Inter,Napoli,0,1,3,0,1,3,3.12,3.8,2.28
1,2017-04-30,Palermo,Fiorentina,2,0,1,1,0,1,8.83,05.09,1.41
1,2017-04-30,Roma,Lazio,1,3,3,1,1,2,1.9,3.93,4.2
1,2017-05-06,Juventus,Torino,1,1,2,0,0,2,1.52,4.67,6.76
1,2017-05-06,Napoli,Cagliari,3,1,1,1,0,1,1.13,11.15,21.81
1,2017-05-07,Chievo,Palermo,1,1,2,0,0,2,1.74,3.99,5.17
1,2017-05-07,Empoli,Bologna,3,1,1,2,1,1,1.74,3.92,5.3
1,2017-05-07,Genoa,Inter,1,0,1,0,0,2,4.69,04.08,1.78
1,2017-05-07,Lazio,Sampdoria,7,3,1,5,1,1,1.23,7.65,12.5
1,2017-05-07,Milan,Roma,1,4,3,0,2,3,3.29,3.81,2.2
1,2017-05-07,Pescara,Crotone,0,1,3,0,0,2,5.29,4.55,1.64
1,2017-05-07,Sassuolo,Fiorentina,2,2,2,0,1,3,3.25,3.84,2.22
1,2017-05-07,Udinese,Atalanta,1,1,2,0,1,3,4.77,3.91,1.8
1,2017-05-13,Atalanta,Milan,1,1,2,1,0,1,02.05,3.68,3.83
1,2017-05-13,Fiorentina,Lazio,3,2,1,0,0,2,02.03,3.98,3.63
1,2017-05-14,Bologna,Pescara,3,1,1,1,1,2,1.47,4.92,7.35
1,2017-05-14,Cagliari,Empoli,3,2,1,3,0,1,2.96,3.78,2.39
1,2017-05-14,Crotone,Udinese,1,0,1,1,0,1,1.81,3.9,4.72
1,2017-05-14,Inter,Sassuolo,1,2,3,0,1,3,1.46,5.17,6.56
1,2017-05-14,Palermo,Genoa,1,0,1,1,0,1,4.88,04.05,1.73
1,2017-05-14,Roma,Juventus,3,1,1,1,1,2,2.52,3.57,2.92
1,2017-05-14,Sampdoria,Chievo,1,1,2,1,0,1,1.78,3.82,4.82
1,2017-05-14,Torino,Napoli,0,5,3,0,1,3,5.92,4.77,1.53
1,2017-05-20,Chievo,Roma,3,5,3,2,2,2,13.08,6.95,1.25
1,2017-05-20,Napoli,Fiorentina,4,1,1,2,0,1,1.3,6.39,10.77
1,2017-05-21,Empoli,Atalanta,0,1,3,0,1,3,2.43,3.52,2.99
1,2017-05-21,Genoa,Torino,2,1,1,1,0,1,02.08,3.4,4
1,2017-05-21,Juventus,Crotone,3,0,1,2,0,1,1.19,7.4,22.02
1,2017-05-21,Lazio,Inter,1,3,3,1,2,3,02.04,3.95,3.63
1,2017-05-21,Milan,Bologna,3,0,1,0,0,2,1.38,5.27,9.25
1,2017-05-21,Sassuolo,Cagliari,6,2,1,4,1,1,1.82,3.89,4.69
1,2017-05-21,Udinese,Sampdoria,1,1,2,1,0,1,2.11,3.52,3.81
1,2017-05-22,Pescara,Palermo,2,0,1,1,0,1,2.31,3.57,3.26
1,2017-05-27,Atalanta,Chievo,1,0,1,0,0,2,1.28,6.55,10.75
1,2017-05-27,Bologna,Juventus,1,2,3,0,0,2,4.69,3.99,1.78
1,2017-05-28,Cagliari,Milan,2,1,1,1,0,1,3.69,4.22,1.93
1,2017-05-28,Crotone,Lazio,3,1,1,2,1,1,2.15,04.06,3.18
1,2017-05-28,Inter,Udinese,5,2,1,3,0,1,1.37,5.6,8.51
1,2017-05-28,Palermo,Empoli,2,1,1,0,0,2,6,4.46,1.57
1,2017-05-28,Torino,Sassuolo,5,3,1,3,2,1,1.65,4.51,05.04
5,2016-08-19,La Coruna,Eibar,2,1,1,0,0,2,02.01,3.39,4.39
5,2016-08-19,Malaga,Osasuna,1,1,2,0,0,2,1.61,3.89,7
5,2016-08-20,Barcelona,Betis,6,2,1,3,1,1,1.1,13,29.5
5,2016-08-20,Granada,Villarreal,1,1,2,0,0,2,2.61,3.19,03.09
5,2016-08-20,Sevilla,Espanol,6,4,1,3,3,2,1.73,04.02,5.18
5,2016-08-21,Ath Madrid,Alaves,1,1,2,0,0,2,1.23,6.25,20.4
5,2016-08-21,Sociedad,Real Madrid,0,3,3,0,2,3,5.13,3.98,1.74
5,2016-08-21,Sp Gijon,Ath Bilbao,2,1,1,0,0,2,4.4,3.54,1.96
5,2016-08-22,Celta,Leganes,0,1,3,0,0,2,1.63,4,6.47
5,2016-08-22,Valencia,Las Palmas,2,4,3,2,3,3,1.77,3.89,05.07
5,2016-08-26,Betis,La Coruna,0,0,2,0,0,2,2.22,3.34,3.7
5,2016-08-26,Espanol,Malaga,2,2,2,1,0,1,2.38,3.27,3.39
5,2016-08-27,Eibar,Valencia,1,0,1,0,0,2,2.78,3.25,2.84
5,2016-08-27,Leganes,Ath Madrid,0,0,2,0,0,2,7.88,3.83,1.58
5,2016-08-27,Osasuna,Sociedad,0,2,3,0,1,3,3.19,3.13,2.59
5,2016-08-27,Real Madrid,Celta,2,1,1,0,0,2,1.22,7.9,14.09
5,2016-08-28,Alaves,Sp Gijon,0,0,2,0,0,2,2.15,3.26,04.02
5,2016-08-28,Ath Bilbao,Barcelona,0,1,3,0,1,3,6.44,4.66,1.54
5,2016-08-28,Las Palmas,Granada,5,1,1,1,1,2,1.91,3.6,4.58
5,2016-08-28,Villarreal,Sevilla,0,0,2,0,0,2,2.6,3.42,2.91
5,2016-09-09,Sociedad,Espanol,1,1,2,0,0,2,02.06,3.53,4
5,2016-09-10,Barcelona,Alaves,1,2,3,0,1,3,1.1,12.25,34
5,2016-09-10,Celta,Ath Madrid,0,4,3,0,0,2,5.64,3.59,1.78
5,2016-09-10,Malaga,Villarreal,0,2,3,0,2,3,2.39,3.24,3.41
5,2016-09-10,Real Madrid,Osasuna,5,2,1,3,0,1,01.07,19,33.5
5,2016-09-10,Sevilla,Las Palmas,2,1,1,0,1,3,1.55,4.66,6.27
5,2016-09-11,Granada,Eibar,1,2,3,0,1,3,2.23,3.49,3.5
5,2016-09-11,La Coruna,Ath Bilbao,0,1,3,0,1,3,3.55,3.38,2.26
5,2016-09-11,Sp Gijon,Leganes,2,1,1,2,0,1,2.29,3.31,3.56
5,2016-09-11,Valencia,Betis,2,3,3,0,1,3,1.68,04.08,5.53
5,2016-09-16,Betis,Granada,2,2,2,1,2,3,1.79,3.82,05.04
5,2016-09-17,Ath Madrid,Sp Gijon,5,0,1,3,0,1,1.22,6.5,21.3
5,2016-09-17,Eibar,Sevilla,1,1,2,0,1,3,03.08,3.5,2.44
5,2016-09-17,Las Palmas,Malaga,1,0,1,1,0,1,2.28,3.44,3.44
5,2016-09-17,Leganes,Barcelona,1,5,3,0,3,3,17,7.7,1.2
5,2016-09-18,Ath Bilbao,Valencia,2,1,1,2,1,1,1.93,3.65,4.35
5,2016-09-18,Espanol,Real Madrid,0,2,3,0,1,3,7.76,5.33,1.42
5,2016-09-18,Osasuna,Celta,0,0,2,0,0,2,2.98,3.17,2.71
5,2016-09-18,Villarreal,Sociedad,2,1,1,2,1,1,1.88,3.51,4.9
5,2016-09-19,Alaves,La Coruna,0,0,2,0,0,2,2.38,3.15,3.54
5,2016-09-20,Malaga,Eibar,2,1,1,1,1,2,1.89,3.5,4.82
5,2016-09-20,Sevilla,Betis,1,0,1,0,0,2,1.5,4.87,6.79
5,2016-09-21,Barcelona,Ath Madrid,1,1,2,1,0,1,1.63,4.16,06.02
5,2016-09-21,Celta,Sp Gijon,2,1,1,0,0,2,1.59,4.2,6.51
5,2016-09-21,Granada,Ath Bilbao,1,2,3,1,1,2,4.22,3.63,1.97
5,2016-09-21,Real Madrid,Villarreal,1,1,2,0,1,3,1.23,7.32,14.5
5,2016-09-21,Sociedad,Las Palmas,4,1,1,3,0,1,02.03,3.64,3.98
5,2016-09-22,La Coruna,Leganes,1,2,3,1,0,1,2.19,3.29,3.84
5,2016-09-22,Osasuna,Espanol,1,2,3,0,1,3,03.01,3.23,2.64
5,2016-09-22,Valencia,Alaves,2,1,1,1,1,2,1.57,4.25,6.66
5,2016-09-23,Betis,Malaga,1,0,1,1,0,1,2.69,3.23,2.95
5,2016-09-24,Ath Bilbao,Sevilla,3,1,1,1,0,1,02.09,3.61,3.78
5,2016-09-24,Eibar,Sociedad,2,0,1,0,0,2,2.58,3.24,03.09
5,2016-09-24,Las Palmas,Real Madrid,2,2,2,1,1,2,8.22,5.43,1.4
5,2016-09-24,Sp Gijon,Barcelona,0,5,3,0,2,3,12.3,6.25,1.28
5,2016-09-25,Ath Madrid,La Coruna,1,0,1,0,0,2,1.23,6.7,17.8
5,2016-09-25,Espanol,Celta,0,2,3,0,0,2,2.32,3.45,3.34
5,2016-09-25,Leganes,Valencia,1,2,3,1,1,2,2.85,3.34,2.71
5,2016-09-25,Villarreal,Osasuna,3,1,1,3,1,1,1.43,4.6,9.65
5,2016-09-26,Alaves,Granada,3,1,1,0,0,2,2.12,3.43,3.88
5,2016-09-30,Sociedad,Betis,1,0,1,0,0,2,1.87,3.62,4.8
5,2016-10-01,Granada,Leganes,0,1,3,0,0,2,2.49,3.42,03.08
5,2016-10-01,La Coruna,Sp Gijon,2,1,1,1,0,1,02.01,3.39,4.41
5,2016-10-01,Osasuna,Las Palmas,2,2,2,2,0,1,2.69,3.35,2.86
5,2016-10-01,Sevilla,Alaves,2,1,1,0,0,2,1.47,4.63,8
5,2016-10-02,Celta,Barcelona,4,3,1,3,0,1,7.71,4.94,1.45
5,2016-10-02,Espanol,Villarreal,0,0,2,0,0,2,2.93,3.1,2.81
5,2016-10-02,Malaga,Ath Bilbao,2,1,1,0,1,3,2.52,03.09,3.33
5,2016-10-02,Real Madrid,Eibar,1,1,2,1,1,2,1.1,13.4,25
5,2016-10-02,Valencia,Ath Madrid,0,2,3,0,0,2,4.55,3.5,1.94
5,2016-10-14,Las Palmas,Espanol,0,0,2,0,0,2,02.04,3.51,04.09
5,2016-10-15,Ath Madrid,Granada,7,1,1,2,1,1,1.14,9.5,29.5
5,2016-10-15,Barcelona,La Coruna,4,0,1,3,0,1,1.12,11.5,25
5,2016-10-15,Betis,Real Madrid,1,6,3,0,4,3,7.94,5.46,1.41
5,2016-10-15,Leganes,Sevilla,2,3,3,0,1,3,3.47,3.49,2.24
5,2016-10-16,Alaves,Malaga,1,1,2,1,0,1,2.75,03.07,03.03
5,2016-10-16,Ath Bilbao,Sociedad,3,2,1,0,1,3,1.9,3.54,4.74
5,2016-10-16,Sp Gijon,Valencia,1,2,3,1,1,2,3.58,3.61,2.16
5,2016-10-16,Villarreal,Celta,5,0,1,3,0,1,1.87,3.56,4.91
5,2016-10-17,Eibar,Osasuna,2,3,3,2,2,2,1.78,3.75,5.2
5,2016-10-21,Osasuna,Betis,1,2,3,0,1,3,2.59,3.32,3
5,2016-10-22,Espanol,Eibar,3,3,2,0,3,3,02.09,3.37,04.08
5,2016-10-22,Granada,Sp Gijon,0,0,2,0,0,2,2.16,3.46,3.73
5,2016-10-22,Sociedad,Alaves,3,0,1,1,0,1,1.7,3.81,5.9
5,2016-10-22,Valencia,Barcelona,2,3,3,0,1,3,7.67,5.24,1.43
5,2016-10-23,Celta,La Coruna,4,1,1,1,1,2,1.79,3.7,5.25
5,2016-10-23,Malaga,Leganes,4,0,1,2,0,1,1.87,3.41,5.19
5,2016-10-23,Real Madrid,Ath Bilbao,2,1,1,1,1,2,1.25,07.03,12.68
5,2016-10-23,Sevilla,Ath Madrid,1,0,1,0,0,2,4.19,3.51,02.01
5,2016-10-23,Villarreal,Las Palmas,2,1,1,0,1,3,1.68,3.92,5.8
5,2016-10-28,Leganes,Sociedad,0,2,3,0,1,3,2.63,3.16,03.09
5,2016-10-29,Alaves,Real Madrid,1,4,3,1,2,3,14,6.8,1.25
5,2016-10-29,Ath Madrid,Malaga,4,2,1,3,1,1,1.24,6.31,17.71
5,2016-10-29,Barcelona,Granada,1,0,1,0,0,2,01.06,19,45
5,2016-10-29,Sp Gijon,Sevilla,1,1,2,1,1,2,4.33,3.73,1.92
5,2016-10-30,Ath Bilbao,Osasuna,1,1,2,1,1,2,1.41,05.01,9.16
5,2016-10-30,Betis,Espanol,0,1,3,0,0,2,2.28,3.38,3.51
5,2016-10-30,Eibar,Villarreal,2,1,1,0,1,3,3.19,3.18,2.55
5,2016-10-30,Las Palmas,Celta,3,3,2,0,3,3,2.42,3.4,3.21
5,2016-10-31,La Coruna,Valencia,1,1,2,1,0,1,2.88,3.37,2.66
5,2016-11-04,Malaga,Sp Gijon,3,2,1,1,1,2,1.71,3.79,5.83
5,2016-11-05,Granada,La Coruna,1,1,2,0,0,2,2.74,3.16,2.95
5,2016-11-05,Las Palmas,Eibar,1,0,1,0,0,2,1.99,3.71,04.04
5,2016-11-05,Osasuna,Alaves,0,1,3,0,0,2,2.32,3.25,3.54
5,2016-11-05,Sociedad,Ath Madrid,2,0,1,0,0,2,5.37,3.82,1.75
5,2016-11-06,Celta,Valencia,2,1,1,1,1,2,2.28,3.68,3.23
5,2016-11-06,Espanol,Ath Bilbao,0,0,2,0,0,2,2.92,3.34,2.65
5,2016-11-06,Real Madrid,Leganes,3,0,1,2,0,1,1.1,15,22.5
5,2016-11-06,Sevilla,Barcelona,1,2,3,1,1,2,4.84,4.51,1.69
5,2016-11-06,Villarreal,Betis,2,0,1,1,0,1,1.53,4.31,7.36
5,2016-11-18,Betis,Las Palmas,2,0,1,2,0,1,2.37,3.48,3.21
5,2016-11-19,Ath Madrid,Real Madrid,0,3,3,0,1,3,2.44,3.44,3.12
5,2016-11-19,Barcelona,Malaga,0,0,2,0,0,2,1.13,10.68,23.62
5,2016-11-19,Eibar,Celta,1,0,1,1,0,1,2.35,3.32,3.41
5,2016-11-19,La Coruna,Sevilla,2,3,3,2,1,1,3.4,3.44,2.3
5,2016-11-20,Alaves,Espanol,0,1,3,0,0,2,2.54,3.21,3.17
5,2016-11-20,Ath Bilbao,Villarreal,1,0,1,0,0,2,2.15,3.35,3.89
5,2016-11-20,Sp Gijon,Sociedad,1,3,3,1,1,2,3.5,3.33,2.31
5,2016-11-20,Valencia,Granada,1,1,2,0,1,3,1.35,5.42,10.67
5,2016-11-21,Leganes,Osasuna,2,0,1,1,0,1,1.9,3.44,4.9
5,2016-11-25,Eibar,Betis,3,1,1,2,0,1,2,3.41,4.4
5,2016-11-26,Espanol,Leganes,3,0,1,0,0,2,1.83,3.47,5.34
5,2016-11-26,Malaga,La Coruna,4,3,1,2,1,1,02.02,3.46,4.27
5,2016-11-26,Real Madrid,Sp Gijon,2,1,1,2,1,1,01.08,15,32.5
5,2016-11-26,Sevilla,Valencia,2,1,1,0,0,2,1.78,04.03,4.75
5,2016-11-27,Celta,Granada,3,1,1,2,0,1,1.58,4.31,6.51
5,2016-11-27,Osasuna,Ath Madrid,0,3,3,0,2,3,11.58,5.44,1.32
5,2016-11-27,Sociedad,Barcelona,1,1,2,0,0,2,07.02,4.83,1.49
5,2016-11-27,Villarreal,Alaves,0,2,3,0,2,3,1.52,4.1,8.49
5,2016-11-28,Las Palmas,Ath Bilbao,3,1,1,1,0,1,2.74,3.29,2.86
5,2016-12-03,Ath Madrid,Espanol,0,0,2,0,0,2,1.24,6.33,17.25
5,2016-12-03,Barcelona,Real Madrid,1,1,2,0,0,2,1.86,4.18,04.09
5,2016-12-03,Granada,Sevilla,2,1,1,1,0,1,4.98,3.85,1.79
5,2016-12-03,Leganes,Villarreal,0,0,2,0,0,2,3.6,3.22,2.31
5,2016-12-04,Alaves,Las Palmas,1,1,2,1,0,1,2.54,3.22,3.16
5,2016-12-04,Ath Bilbao,Eibar,3,1,1,1,0,1,1.93,3.46,4.71
5,2016-12-04,Betis,Celta,3,3,2,1,1,2,2.49,3.31,3.16
5,2016-12-04,Sp Gijon,Osasuna,3,1,1,1,0,1,02.08,3.34,4.16
5,2016-12-04,Valencia,Malaga,2,2,2,2,1,1,1.75,04.01,05.06
5,2016-12-05,La Coruna,Sociedad,5,1,1,3,0,1,3.11,3.22,2.58
5,2016-12-09,Malaga,Granada,1,1,2,1,0,1,1.65,4.18,5.67
5,2016-12-10,Las Palmas,Leganes,1,1,2,1,0,1,1.82,3.76,4.89
5,2016-12-10,Osasuna,Barcelona,0,3,3,0,0,2,17.1,7.85,1.2
5,2016-12-10,Real Madrid,La Coruna,3,2,1,0,0,2,1.19,8.25,16.85
5,2016-12-10,Sociedad,Valencia,3,2,1,2,1,1,1.96,3.81,04.03
5,2016-12-11,Betis,Ath Bilbao,1,0,1,1,0,1,3.15,3.35,2.47
5,2016-12-11,Celta,Sevilla,0,3,3,0,0,2,2.74,3.55,2.68
5,2016-12-11,Eibar,Alaves,0,0,2,0,0,2,1.86,3.53,05.01
5,2016-12-11,Espanol,Sp Gijon,2,1,1,0,0,2,1.73,3.7,5.8
5,2016-12-12,Villarreal,Ath Madrid,3,0,1,2,0,1,4.54,3.44,1.96
5,2016-12-16,Alaves,Betis,1,0,1,0,0,2,2.42,3.12,3.5
5,2016-12-17,Ath Madrid,Las Palmas,1,0,1,0,0,2,1.31,5.81,11.66
5,2016-12-17,Granada,Sociedad,0,2,3,0,0,2,3.76,3.56,2.11
5,2016-12-17,Sevilla,Malaga,4,1,1,4,0,1,1.55,4.55,6.42
5,2016-12-17,Sp Gijon,Villarreal,1,3,3,0,2,3,3.68,3.33,2.23
5,2016-12-18,Barcelona,Espanol,4,1,1,1,0,1,1.11,11.58,27.71
5,2016-12-18,La Coruna,Osasuna,2,0,1,2,0,1,1.59,4.11,6.82
5,2016-12-18,Leganes,Eibar,1,1,2,1,0,1,2.74,03.09,03.02
5,2016-12-19,Ath Bilbao,Celta,2,1,1,0,0,2,1.91,3.68,4.47
5,2017-01-06,Espanol,La Coruna,1,1,2,0,0,2,2.12,3.25,4.15
5,2017-01-07,Eibar,Ath Madrid,0,2,3,0,0,2,5.48,3.78,1.75
5,2017-01-07,Las Palmas,Sp Gijon,1,0,1,0,0,2,1.66,4.12,5.76
5,2017-01-07,Real Madrid,Granada,5,0,1,4,0,1,01.08,16.25,27
5,2017-01-07,Sociedad,Sevilla,0,4,3,0,2,3,2.35,3.62,3.14
5,2017-01-08,Ath Bilbao,Alaves,0,0,2,0,0,2,1.59,4.14,6.64
5,2017-01-08,Betis,Leganes,2,0,1,0,0,2,2.19,3.21,3.96
5,2017-01-08,Celta,Malaga,3,1,1,1,0,1,1.88,3.78,4.42
5,2017-01-08,Villarreal,Barcelona,1,1,2,0,0,2,5.91,4.54,1.58
5,2017-01-09,Osasuna,Valencia,3,3,2,1,2,3,3.92,3.74,02.01
5,2017-01-14,Ath Madrid,Betis,1,0,1,1,0,1,1.22,6.7,18.2
5,2017-01-14,Barcelona,Las Palmas,5,0,1,1,0,1,1.1,13.22,25.51
5,2017-01-14,La Coruna,Villarreal,0,0,2,0,0,2,2.73,3.22,2.91
5,2017-01-14,Leganes,Ath Bilbao,0,0,2,0,0,2,3.46,3.18,2.4
5,2017-01-15,Celta,Alaves,1,0,1,0,0,2,1.72,3.75,5.74
5,2017-01-15,Granada,Osasuna,1,1,2,0,1,3,02.06,3.53,3.98
5,2017-01-15,Sevilla,Real Madrid,2,1,1,0,0,2,3.71,3.93,02.02
5,2017-01-15,Sp Gijon,Eibar,2,3,3,1,3,3,2.98,3.3,2.62
5,2017-01-15,Valencia,Espanol,2,1,1,1,0,1,1.98,3.63,4.18
5,2017-01-16,Malaga,Sociedad,0,2,3,0,0,2,2.49,3.39,03.09
5,2017-01-20,Las Palmas,La Coruna,1,1,2,1,0,1,2.4,3.35,3.29
5,2017-01-21,Alaves,Leganes,2,2,2,1,1,2,2.3,3.17,3.69
5,2017-01-21,Espanol,Granada,3,1,1,2,1,1,1.65,3.93,6.26
5,2017-01-21,Real Madrid,Malaga,2,1,1,2,0,1,1.14,10.5,20.25
5,2017-01-21,Villarreal,Valencia,0,2,3,0,2,3,1.88,3.69,4.63
5,2017-01-22,Ath Bilbao,Ath Madrid,2,2,2,1,1,2,04.07,3.35,2.1
5,2017-01-22,Betis,Sp Gijon,0,0,2,0,0,2,1.71,3.78,5.83
5,2017-01-22,Eibar,Barcelona,0,4,3,0,1,3,10.23,06.01,1.32
5,2017-01-22,Osasuna,Sevilla,3,4,3,1,1,2,6.35,4.57,1.55
5,2017-01-22,Sociedad,Celta,1,0,1,0,0,2,1.96,3.68,4.19
5,2017-01-27,Osasuna,Malaga,1,1,2,0,0,2,3,3.36,2.57
5,2017-01-28,Alaves,Ath Madrid,0,0,2,0,0,2,6.74,3.71,1.66
5,2017-01-28,Eibar,La Coruna,3,1,1,2,1,1,2.19,3.38,3.73
5,2017-01-28,Leganes,Celta,0,2,3,0,1,3,2.38,3.23,3.44
5,2017-01-28,Villarreal,Granada,2,0,1,1,0,1,1.37,05.08,10.66
5,2017-01-29,Ath Bilbao,Sp Gijon,2,1,1,0,1,3,1.36,5.14,11.35
5,2017-01-29,Betis,Barcelona,1,1,2,0,0,2,13.36,6.5,1.26
5,2017-01-29,Espanol,Sevilla,3,1,1,2,1,1,3.43,3.63,2.21
5,2017-01-29,Real Madrid,Sociedad,3,0,1,1,0,1,1.25,7.16,11.96
5,2017-01-30,Las Palmas,Valencia,3,1,1,1,1,2,2.59,3.57,2.82
